query,lat,lon
339 BT BATOK ST 34,1.363197985872548,103.7508046334497
339 CLEMENTI AVE 5,1.319663167161686,103.7691398396649
339 HOUGANG AVE 7,1.370025457238677,103.8985722948096
339 JURONG EAST AVE 1,1.349532517056873,103.7315321784925
339 TAMPINES ST 33,1.351145690816098,103.9591245383603
339 UBI AVE 1,1.326460632519747,103.9020070295131
339 WOODLANDS AVE 1,1.431004377218981,103.7816023274023
339A KANG CHING RD,1.337854663883056,103.7214627221312
339A SEMBAWANG CL,1.448015360403635,103.8178808779097
339B KANG CHING RD,1.338180625789505,103.7211890463106
339B SEMBAWANG CL,1.44801595683777,103.8175606539721
339C KANG CHING RD,1.338514379198169,103.7216779896515
339D KANG CHING RD,1.338757037486715,103.72215701993
34 BEDOK STH AVE 2,1.322056529259175,103.9383547266598
34 CASSIA CRES,1.309640784226088,103.8844717799252
34 CHAI CHEE AVE,1.324169969597741,103.9264051798451
34 CIRCUIT RD,1.329043617618235,103.8874380532407
34 EUNOS CRES,1.321013482983572,103.9009727946772
34 JLN BAHAGIA,1.32698180867096,103.8577617615941
34 JLN BT HO SWEE,1.288076876009871,103.8270812792292
34 KIM CHENG ST,1.284899222150822,103.8315841846356
34 LOR 5 TOA PAYOH,1.334799733013686,103.8541554629995
34 MARINE CRES,1.304149640025478,103.9121239666986
34 MARSILING DR,1.44398788887817,103.7720095139311
34 TEBAN GDNS RD,1.319879635337831,103.7417540211236
34 TELOK BLANGAH WAY,1.273517800574647,103.8224809884473
34 UPP CROSS ST,1.286235214831497,103.8423033408461
34 WHAMPOA WEST,1.320501695566084,103.8633412713669
340 BT BATOK ST 34,1.363142012379347,103.7495411197945
340 CHOA CHU KANG LOOP,1.384098307223975,103.7454989954493
340 CLEMENTI AVE 5,1.318728754232743,103.7700712563301
340 HOUGANG AVE 7,1.370141370940956,103.8978502636232
340 JURONG EAST AVE 1,1.350126616515329,103.730687889533
340 TAMPINES ST 33,1.351145694493678,103.9597877222921
340 UBI AVE 1,1.326365265999891,103.9014244262405
340 WOODLANDS AVE 1,1.431164247736577,103.7811347367595
340A SEMBAWANG CL,1.44753390062502,103.8178923454692
340B SEMBAWANG CL,1.447175810221334,103.8182666889055
341 BT BATOK ST 34,1.362804519514871,103.7491572039843
341 CHOA CHU KANG LOOP,1.384355169783723,103.7461460141815
341 CLEMENTI AVE 5,1.319120530860052,103.7690577165349
341 HOUGANG AVE 7,1.370445490241515,103.898588733978
341 JURONG EAST AVE 1,1.349207557626466,103.7312560527408
341 SEMBAWANG CL,1.44706807805734,103.8186775735716
341 TAMPINES ST 33,1.351145701567435,103.9611349387243
341 UBI AVE 1,1.326712606072534,103.9015607456448
341 WOODLANDS AVE 1,1.431531071506519,103.7811203768447
341A SEMBAWANG CL,1.447576364644008,103.8186097707378
341B SEMBAWANG CL,1.447982110473981,103.8185068562225
342 BT BATOK ST 34,1.362583230819493,103.7485749450767
342 CHOA CHU KANG LOOP,1.383941557734987,103.7464256140027
342 CLEMENTI AVE 5,1.318363214476879,103.7698464842737
342 TAMPINES ST 33,1.351145704692742,103.9617981231481
342 UBI AVE 1,1.326433385400717,103.9011700175242
342 WOODLANDS AVE 1,1.431957207797226,103.7811124635573
342A YISHUN RING RD,1.430597111148553,103.8444648234201
342B YISHUN RING RD,1.430245960896966,103.8448383296152
342C YISHUN RING RD,1.429918917534858,103.8443674698174
343 ANG MO KIO AVE 3,1.368374747594891,103.8491511137486
343 BT BATOK ST 34,1.362387768356588,103.7491674554304
343 CHOA CHU KANG LOOP,1.383417501277456,103.7456862879378
343 CLEMENTI AVE 5,1.317908525731415,103.770934449602
343 TAMPINES ST 33,1.351918325110008,103.9612758607341
343 UBI AVE 1,1.326506655985386,103.9004920687804
343 WOODLANDS AVE 1,1.431745661462112,103.7806583031422
343 YISHUN AVE 11,1.429165400492894,103.8438888759148
344 ANG MO KIO AVE 3,1.36797705108685,103.8492648393978
344 BT BATOK ST 34,1.362581762402393,103.7498728060227
344 CHOA CHU KANG LOOP,1.383282625493271,103.7451103206793
344 CLEMENTI AVE 5,1.318120739933228,103.7690884017224
344 UBI AVE 1,1.326359384297338,103.8997530616224
344 WOODLANDS ST 32,1.432072666992158,103.7804550548112
344 YISHUN AVE 11,1.429030500056321,103.8443035420797
345 ANG MO KIO AVE 3,1.367487025099663,103.8496517239135
345 BT BATOK ST 34,1.362848815038181,103.7508432422873
345 CHOA CHU KANG LOOP,1.382808783401545,103.7447902209278
345 CLEMENTI AVE 5,1.317702811540499,103.7690767319985
345 JURONG EAST ST 31,1.345512099571753,103.7312191476534
345 KANG CHING RD,1.340207481838523,103.721534317406
345 TAMPINES ST 33,1.351918779858811,103.9622668615752
345 UBI AVE 1,1.325917438843267,103.8990636891147
345 WOODLANDS ST 32,1.43245895439209,103.7804594020887
345 YISHUN AVE 11,1.42847591927492,103.844070961331
346 ANG MO KIO AVE 3,1.367095868751688,103.8496623028799
346 BT BATOK ST 34,1.362471403915017,103.7505610806511
346 CHOA CHU KANG LOOP,1.383589986928368,103.7449011354828
346 CLEMENTI AVE 5,1.31701655142408,103.7700551788675
346 KANG CHING RD,1.340236566660042,103.7208852271637
346 TAMPINES ST 33,1.351237915861869,103.9625706140086
346 UBI AVE 1,1.325981655236708,103.8996733759298
346 WOODLANDS ST 32,1.432599731576054,103.7812228988244
346 YISHUN AVE 11,1.428459350624734,103.8435688002541
347 ANG MO KIO AVE 3,1.367338583340996,103.8485763346245
347 BT BATOK ST 34,1.362270342004219,103.7511929389099
347 CLEMENTI AVE 5,1.317179474191065,103.7707888492391
347 KANG CHING RD,1.340500410442772,103.720200006739
347 TAMPINES ST 33,1.351880426735117,103.9631137370193
347 UBI AVE 1,1.325661169508671,103.8997332231755
347 WOODLANDS AVE 3,1.433191403165656,103.7815949170571
347A YISHUN AVE 11,1.427939243713661,103.8426769763106
347B YISHUN AVE 11,1.42749509336445,103.8423771404005
348 ANG MO KIO AVE 3,1.366197569752635,103.847899914468
348 BT BATOK ST 34,1.362135303056156,103.7506173744281
348 CLEMENTI AVE 5,1.316777162807013,103.7708970980352
348 JURONG EAST AVE 1,1.344566434141154,103.731069572217
348 KANG CHING RD,1.340609942234812,103.7197822601059
348 TAMPINES ST 33,1.352525599272537,103.9633669354316
348 UBI AVE 1,1.326150260185629,103.9005275001176
348 WOODLANDS AVE 3,1.432939460174404,103.7818813944568
348A YISHUN AVE 11,1.427353081024063,103.8412191803693
348B YISHUN AVE 11,1.427278131902198,103.8419799791741
348C YISHUN AVE 11,1.427141430197148,103.8422312888498
348D YISHUN AVE 11,1.426926620975583,103.8428969567047
349 BT BATOK ST 34,1.362095826243637,103.749579951698
349 CLEMENTI AVE 2,1.315958638104431,103.7710544082759
349 CORPORATION DR,1.339534196466629,103.719166865639
349 JURONG EAST AVE 1,1.34446375047918,103.7314457857429
349 TAMPINES ST 33,1.35341689800133,103.9630117553522
349 UBI AVE 1,1.325828343264787,103.9005811037802
349 WOODLANDS AVE 3,1.433524245236713,103.7825163360365
349 YISHUN AVE 11,1.426133750724051,103.8433915203615
35 BEDOK STH AVE 2,1.322332207429211,103.9397662192831
35 CHAI CHEE AVE,1.324819860080759,103.9262581176788
35 CIRCUIT RD,1.329158996945072,103.8860103161228
35 EUNOS CRES,1.321107538890891,103.9013726015933
35 JLN BAHAGIA,1.326740505642509,103.8575762545156
35 JLN RUMAH TINGGI,1.287973008696827,103.8088392678514
35 LIM LIAK ST,1.285101769095256,103.8310351779525
35 LOR 5 TOA PAYOH,1.334327796827975,103.8544907704081
35 MARINE CRES,1.303370404294007,103.9125219225367
35 MARSILING DR,1.444983463362947,103.7717204962513
35 TEBAN GDNS RD,1.319552559913082,103.7426447663249
35 TELOK BLANGAH RISE,1.273022019493829,103.8221232460201
350 ANG MO KIO ST 32,1.363713117630644,103.8500442318772
350 BT BATOK ST 34,1.361438584589695,103.7491525072715
350 CHOA CHU KANG CTRL,1.38352784095573,103.7434692175299
350 CLEMENTI AVE 2,1.315620153075313,103.7701916903773
350 CORPORATION DR,1.338671624167144,103.7191369980761
350 TAMPINES ST 33,1.353851095828557,103.9630823539085
350 UBI AVE 1,1.325804085234544,103.9012923683183
350 WOODLANDS AVE 3,1.433842288247625,103.782295006611
350 YISHUN AVE 11,1.425479850966782,103.8442789592498
350A CANBERRA RD,1.450540911814542,103.8206242757028
350A YISHUN AVE 11,1.426042212788059,103.8443590418084
350B CANBERRA RD,1.450073433088796,103.8207629842539
350C CANBERRA RD,1.44996054030356,103.8203821513096
351 ANG MO KIO ST 32,1.364323666739553,103.8503076325789
351 BT BATOK ST 34,1.361877855495261,103.7494554972198
351 CHOA CHU KANG CTRL,1.383504884002134,103.7430794245979
351 CLEMENTI AVE 2,1.315350069953445,103.7708613775117
351 CORPORATION DR,1.338972224126201,103.7198388106053
351 HOUGANG AVE 7,1.371739811182788,103.8989999822162
351 JURONG EAST ST 31,1.344832355931596,103.7307782532019
351 TAMPINES ST 33,1.352956789005789,103.9630674472154
351 UBI AVE 1,1.325486284731175,103.9007277399535
351 WOODLANDS AVE 1,1.432506001392731,103.7840615997017
351 YISHUN AVE 11,1.426429315985651,103.8440721287192
351A ANCHORVALE RD,1.394153249069711,103.8865739361915
351A CANBERRA RD,1.450387631744323,103.8202090415456
351B ANCHORVALE RD,1.394084553005233,103.88693871388
351B CANBERRA RD,1.450860772289111,103.8199727699985
351C ANCHORVALE RD,1.39374569827639,103.8869017675623
351C CANBERRA RD,1.451335114677601,103.8197671403077
351D ANCHORVALE RD,1.393685060507314,103.8864074777552
351D CANBERRA RD,1.451240062119566,103.8194984202414
352 ANG MO KIO ST 32,1.364424744048629,103.8508640376766
352 BT BATOK ST 34,1.361597982201739,103.7494606796421
352 CHOA CHU KANG CTRL,1.382844724484463,103.7431573302723
352 CLEMENTI AVE 2,1.314278602273389,103.7713505578938
352 HOUGANG AVE 7,1.3721056937317,103.8990992762978
352 KANG CHING RD,1.339365793985388,103.7201843805091
352 TAMPINES ST 33,1.354165275365198,103.9624425664221
352 UBI AVE 1,1.325227018070495,103.8994002264992
352 WOODLANDS AVE 1,1.431642419174427,103.7845205855368
352 YISHUN RING RD,1.426462541683989,103.8449089307831
352A CANBERRA RD,1.450655081628355,103.8196508801523
352B CANBERRA RD,1.450298965492114,103.8198148282332
352C CANBERRA RD,1.449837647204943,103.819822012552
353 ANG MO KIO ST 32,1.364068078796417,103.8516122845813
353 BT BATOK ST 34,1.361749563563131,103.7497987040781
353 CHOA CHU KANG CTRL,1.38213707062575,103.7433975138448
353 HOUGANG AVE 7,1.37214361496552,103.8995151805991
353 KANG CHING RD,1.339636047016206,103.7205282008337
353 TAMPINES ST 33,1.35451273728622,103.9630286266381
353 WOODLANDS AVE 1,1.431816487071708,103.7851624488421
353 YISHUN RING RD,1.426137278324108,103.8452164904796
353A ADMIRALTY DR,1.450537630160962,103.8191354553233
353A ANCHORVALE LANE,1.393806501478962,103.8856159162337
353B ADMIRALTY DR,1.450165067157284,103.8193068495328
353B ANCHORVALE LANE,1.394347820219081,103.88585684721
353C ADMIRALTY DR,1.449757874317267,103.8194491835678
354 ANG MO KIO ST 32,1.363877524677599,103.8520286138794
354 BT BATOK ST 31,1.361387487416869,103.7497292419647
354 CHOA CHU KANG CTRL,1.38264543801157,103.743561079684
354 CLEMENTI AVE 2,1.313513864054563,103.7708610888882
354 HOUGANG AVE 7,1.372408326293883,103.8994332772471
354 KANG CHING RD,1.339157885037872,103.7209313502979
354 TAMPINES ST 33,1.354861402272215,103.962498873896
354 WOODLANDS AVE 1,1.432391701756961,103.7850653344779
354 YISHUN RING RD,1.425785972730308,103.8452281011016
354A ADMIRALTY DR,1.450065999862711,103.8188908911579
354B ADMIRALTY DR,1.450398988782996,103.8186809906461
354C ADMIRALTY DR,1.450644443626835,103.8182494695159
354D ADMIRALTY DR,1.450783881816456,103.8186448884939
355 BT BATOK ST 31,1.361779969100394,103.7505282245585
355 CHOA CHU KANG CTRL,1.38312422256393,103.7437748488205
355 CLEMENTI AVE 2,1.314451299387903,103.7695644796542
355 HOUGANG AVE 7,1.371875810399358,103.8982394880639
355 KANG CHING RD,1.338573457078622,103.72083578038
355 TAMPINES ST 33,1.355050591326868,103.9615999571309
355 WOODLANDS AVE 1,1.4328460209166,103.7845506107491
355 YISHUN RING RD,1.425404168498257,103.8448431237675
355A ANCHORVALE LANE,1.392968721929705,103.8851071930776
355A SEMBAWANG WAY,1.449529898519437,103.8189641932451
355A YISHUN RING RD,1.426017176299542,103.844654553218
356 BT BATOK ST 31,1.361934863415363,103.7508695448112
356 CLEMENTI AVE 2,1.313959670915709,103.7698313659685
356 HOUGANG AVE 7,1.372593141738549,103.8988131470284
356 TAMPINES ST 33,1.354400665514327,103.9614548187508
356 WOODLANDS AVE 5,1.433275633493097,103.7849718639134
356 YISHUN RING RD,1.425310512346006,103.8454556925984
356A ADMIRALTY DR,1.449441344676774,103.8168523853436
356A ANCHORVALE LANE,1.393435775225597,103.8848119679489
356B ADMIRALTY DR,1.449228692405939,103.8173757400298
356B ANCHORVALE LANE,1.393906633314163,103.8845068179018
356C ADMIRALTY DR,1.449252211159859,103.8177946176773
357 ADMIRALTY DR,1.450036033395585,103.8164350762703
357 BT BATOK ST 31,1.361654963556441,103.7508747178248
357 CLEMENTI AVE 2,1.314082795640864,103.7692027366155
357 HOUGANG AVE 7,1.372858508939854,103.8996486555935
357 TAMPINES ST 33,1.354019543490575,103.9615998444429
357 WOODLANDS AVE 5,1.433145228390904,103.7844341069597
357 YISHUN RING RD,1.425907663877463,103.8459947828307
357 YUNG AN RD,1.336828967867916,103.7211176492454
357A ADMIRALTY DR,1.450043993630671,103.8170032736385
357B ADMIRALTY DR,1.450241682577466,103.817316100829
357C ADMIRALTY DR,1.449829415304521,103.8175990407523
358 BT BATOK ST 31,1.361412264698755,103.7507505260026
358 CLEMENTI AVE 2,1.313585749404016,103.7690843326272
358 HOUGANG AVE 5,1.368841490444696,103.8955931786346
358 TAMPINES ST 33,1.354474479978896,103.9610041517496
358 WOODLANDS AVE 5,1.433682626734403,103.7838750631494
358 YISHUN RING RD,1.426851970667377,103.8459660845264
358 YUNG AN RD,1.336414672850372,103.7207736693233
359 ADMIRALTY DR,1.449708195891581,103.8158651721841
359 BT BATOK ST 31,1.36134370379955,103.7512306835501
359 CLEMENTI AVE 2,1.313492924255782,103.7698547810068
359 HOUGANG AVE 5,1.369138888212563,103.8952644261081
359 TAMPINES ST 34,1.355881692993138,103.9616385342732
359 WOODLANDS AVE 5,1.434063553643937,103.7840689149422
359 YISHUN RING RD,1.427419194156773,103.8457021937151
359 YUNG AN RD,1.336111403478695,103.7214010184157
359A ADMIRALTY DR,1.449663176682081,103.8155448635072
359B ADMIRALTY DR,1.449632055067263,103.8150841377414
359C ADMIRALTY DR,1.449124936600729,103.8147138699621
36 BEDOK STH AVE 2,1.321632996551854,103.9384412894009
36 BEO CRES,1.28835977080874,103.8270569110962
36 CASSIA CRES,1.309820508652022,103.8850722426075
36 CHAI CHEE AVE,1.325341024996281,103.9254353838694
36 CIRCUIT RD,1.329026079190005,103.8869307973396
36 EUNOS CRES,1.321171643703956,103.9017728319955
36 JLN RUMAH TINGGI,1.288494661602817,103.8087769689099
36 LOR 5 TOA PAYOH,1.334821398502431,103.8552729446107
36 MARSILING DR,1.445323796048867,103.7721927124334
36 MOH GUAN TER,1.284881936847946,103.83104242125
36 TEBAN GDNS RD,1.319974503022697,103.742739188864
360 BT BATOK ST 31,1.361067048304251,103.7506254320105
360 HOUGANG AVE 5,1.369427155724898,103.8955516756165
360 TAMPINES ST 34,1.355617564998768,103.9622579315928
360 WOODLANDS AVE 5,1.434047751625181,103.7845012945738
360 YISHUN RING RD,1.427737475291982,103.8456859021071
360 YUNG AN RD,1.335803033944516,103.72098058106
360A ADMIRALTY DR,1.449203308782994,103.8158484737938
360B ADMIRALTY DR,1.448738289648532,103.8152321192977
360C ADMIRALTY DR,1.448674932836307,103.8146921912759
361 BT BATOK ST 31,1.360733721987899,103.7509440648428
361 HOUGANG AVE 5,1.369242268168183,103.8959704052159
361 TAMPINES ST 34,1.356044163622365,103.9625760384768
361 WOODLANDS AVE 5,1.433906756300462,103.7848188196836
361 YISHUN RING RD,1.428324759358294,103.8459082686428
361 YUNG AN RD,1.335803544611712,103.720313655007
362 BT BATOK ST 31,1.360919733595531,103.7499523476246
362 CLEMENTI AVE 2,1.312716927769831,103.7699025538131
362 HOUGANG AVE 5,1.370009080866538,103.8960576974702
362 TAMPINES ST 34,1.356251228436331,103.9615766411768
362 WOODLANDS AVE 5,1.433734040634812,103.7852450831371
362 YISHUN RING RD,1.428508538991997,103.8448941539583
362 YUNG AN RD,1.336161552921267,103.7197833964861
362A SEMBAWANG CRES,1.447194850603169,103.8140079868742
362B SEMBAWANG CRES,1.446592571242193,103.8135408332476
362C SEMBAWANG CRES,1.446683723886759,103.8132257710512
363 BT BATOK ST 31,1.361014444411789,103.7494473231192
363 CLEMENTI AVE 2,1.312820683002455,103.7689169826321
363 HOUGANG AVE 5,1.369900384251576,103.896393480429
363 TAMPINES ST 34,1.355520678884792,103.9608602227952
363 WOODLANDS AVE 5,1.433928320520405,103.785927938556
363 YISHUN RING RD,1.428904966929656,103.8452060710362
363 YUNG AN RD,1.336589389873086,103.7201863359283
363A SEMBAWANG CRES,1.445760165853298,103.8142677167353
363B SEMBAWANG CRES,1.445755907187242,103.8136380438077
364 BT BATOK ST 31,1.360664911155967,103.7493210186378
364 CLEMENTI AVE 2,1.312406419188891,103.7687522751917
364 TAMPINES ST 34,1.356938009521423,103.9598734982921
364 WOODLANDS AVE 5,1.434078833357429,103.7867434460415
364 YISHUN RING RD,1.429045940861904,103.8446215674332
364A UPP SERANGOON RD,1.370608407444522,103.8967760192583
364B UPP SERANGOON RD,1.37051434802161,103.8971326585461
365 BT BATOK ST 31,1.36087152148815,103.7486444584834
365 CLEMENTI AVE 2,1.312299789058591,103.7699438307276
365 CORPORATION DR,1.337725927156018,103.7201847192171
365 TAMPINES ST 34,1.357686119549557,103.960620745568
365 WOODLANDS AVE 5,1.434318384419087,103.7876341506973
365 YISHUN RING RD,1.429247793381679,103.8451922401342
365A SEMBAWANG CRES,1.444052813768111,103.8170276898481
365A UPP SERANGOON RD,1.369715600402691,103.8976244251246
365B SEMBAWANG CRES,1.443962863500952,103.8173619021816
365B UPP SERANGOON RD,1.369204190043265,103.8975129425822
365C SEMBAWANG CRES,1.443395786953806,103.816986885504
365C UPP SERANGOON RD,1.369284513369346,103.8971345986798
365D UPP SERANGOON RD,1.369617217865907,103.8966127835176
366 BT BATOK ST 31,1.360364787526091,103.7489166927207
366 CLEMENTI AVE 2,1.312549535534441,103.771676380482
366 CORPORATION DR,1.337891082892018,103.7196813919297
366 TAMPINES ST 34,1.357617585721207,103.9613789890643
366 WOODLANDS AVE 5,1.433742401606473,103.7873817279906
366 YISHUN RING RD,1.428839245144013,103.8458099161631
366A SEMBAWANG CRES,1.44380050698251,103.816211984803
366B SEMBAWANG CRES,1.443921679640176,103.8159575437561
367 BT BATOK ST 31,1.360332741706982,103.7496915160719
367 CLEMENTI AVE 2,1.31294067164983,103.7716486549801
367 CORPORATION DR,1.337697823070807,103.7191456745107
367 TAMPINES ST 34,1.358619460741574,103.9607886201039
367 WOODLANDS AVE 5,1.433504242487208,103.7864960800555
367 YISHUN RING RD,1.42959194827855,103.8451214542767
367A TAMPINES ST 34,1.357702341087733,103.9599544531134
368 BT BATOK ST 31,1.360381048628004,103.7509238655937
368 CORPORATION DR,1.337470645528031,103.7197860650734
368 TAMPINES ST 34,1.358474583299201,103.9612884981312
368 WOODLANDS AVE 1,1.43294240133527,103.786732547129
369 BT BATOK ST 31,1.360029459836632,103.7510722949618
369 TAMPINES ST 34,1.358699160979497,103.9602544678452
369 WOODLANDS AVE 1,1.433436207065931,103.7874226762052
369 YUNG AN RD,1.336981610510424,103.7197722173675
37 BEDOK STH AVE 2,1.321906636172868,103.9398472138616
37 CAMBRIDGE RD,1.316866481296573,103.8493635830144
37 CHAI CHEE AVE,1.325442003570387,103.9262076342319
37 CIRCUIT RD,1.328177333743313,103.8864863628367
37 JLN RUMAH TINGGI,1.289229289131732,103.8091934125663
37 LIM LIAK ST,1.285084464787825,103.8304936250329
37 LOR 5 TOA PAYOH,1.334526113145805,103.8559154020388
37 MARSILING DR,1.445541761561696,103.7717091787547
37 TEBAN GDNS RD,1.320531436458062,103.7426521992488
37 TELOK BLANGAH RISE,1.272672564667847,103.8228756599737
370 BT BATOK ST 31,1.359957417119776,103.7493073376056
370 HOUGANG ST 31,1.363820734288896,103.8895727706243
370 TAMPINES ST 34,1.358038853673909,103.9596700867013
370 WOODLANDS AVE 1,1.432542705110277,103.7873877339674
371 BT BATOK ST 31,1.359259408660683,103.7506946310892
371 CLEMENTI AVE 4,1.320574657133595,103.7682118731571
371 HOUGANG ST 31,1.363603888665444,103.8900498413633
371 JURONG EAST ST 32,1.348308359129402,103.7319199030153
371 TAMPINES ST 34,1.357090894732106,103.958597718781
371 WOODLANDS AVE 1,1.432282258126561,103.786714412457
372 BT BATOK ST 31,1.35866916706907,103.7512137421481
372 CLEMENTI AVE 4,1.319788851384386,103.767787535116
372 HOUGANG ST 31,1.362990378653206,103.8904639328957
372 JURONG EAST ST 32,1.3486582338257,103.7317894992733
372 TAMPINES ST 34,1.356442145390576,103.958095637942
373 CLEMENTI AVE 4,1.319490181642348,103.767337871668
373 HOUGANG ST 31,1.362681961083634,103.8903912652948
373 TAMPINES ST 34,1.356021847331106,103.9587806273064
374 BT BATOK ST 31,,
374 CLEMENTI AVE 4,1.319126185871945,103.7669836533934
374 HOUGANG ST 31,1.36286923991211,103.8898284230272
374 TAMPINES ST 34,1.356439145468872,103.9586238967677
375 BT BATOK ST 31,1.358322868168877,103.7501295955527
375 CLEMENTI AVE 4,1.318492987324422,103.7667016474819
375 HOUGANG ST 31,1.363158279354908,103.8895551623378
376 CLEMENTI AVE 4,1.318100064774166,103.7666926036666
376A HOUGANG ST 32,1.363460097993299,103.8935763256788
376B HOUGANG ST 32,1.364123377352304,103.8940907309908
376C HOUGANG ST 32,1.364063225144655,103.8936797506438
377 BT BATOK ST 31,1.359420582391682,103.750290022372
377 CLEMENTI AVE 5,1.317563989511415,103.767975202583
377A HOUGANG ST 32,1.363020098673113,103.8946653122367
377B HOUGANG ST 32,1.36220591877146,103.8947421164873
379 CLEMENTI AVE 5,1.31797801720797,103.7678315184039
38 BEDOK STH RD,1.320825608568349,103.9389945855733
38 BEO CRES,1.288553931845632,103.8272900233828
38 CAMBRIDGE RD,1.316589210512017,103.8489097261804
38 CIRCUIT RD,1.327957357119794,103.8860804372132
38 JLN BAHAGIA,1.326905918981819,103.8564866491202
38 JLN RUMAH TINGGI,1.288633659159216,103.8096439014944
38 KIM PONG RD,1.284864668674476,103.8305004887067
38 LOR 5 TOA PAYOH,1.335341002234005,103.8548594097284
38 TEBAN GDNS RD,1.321138966300243,103.7427876439123
38 TELOK BLANGAH RISE,1.272332606228262,103.8222103180879
38 UPP BOON KENG RD,1.318040810856167,103.8742228240639
380 CLEMENTI AVE 5,1.318344290504236,103.7675720305729
381 CLEMENTI AVE 5,1.318555348093609,103.7680283480579
381 TAMPINES ST 32,1.354018646733698,103.9589663281311
382 TAMPINES ST 32,1.354098270722046,103.9587520540187
383 BT BATOK WEST AVE 5,1.362323152285406,103.752217152725
383 TAMPINES ST 32,1.354098268009489,103.9582669223531
384 BT BATOK WEST AVE 5,1.362932636796429,103.7521942073048
384 TAMPINES ST 32,1.354018643292945,103.9580526457777
385 BT BATOK WEST AVE 5,1.363483533231212,103.7521714207576
385 TAMPINES ST 32,1.354960043758455,103.9585209501301
386 BT BATOK WEST AVE 5,1.36393942184816,103.7525560356907
386 TAMPINES ST 32,1.354839110659852,103.9591534806238
386 YISHUN RING RD,1.428980649265172,103.8464734897217
387 BT BATOK WEST AVE 5,1.364865217222206,103.7524524572329
387 TAMPINES ST 32,1.355303143667933,103.9587762014261
387 YISHUN RING RD,1.429546820860444,103.847278941139
388 BT BATOK WEST AVE 5,1.364850175617118,103.7521617724991
388 TAMPINES ST 32,1.355286796101946,103.9583185176752
388 YISHUN RING RD,1.429169585045705,103.8472128296841
389 BT BATOK WEST AVE 5,1.365345870417527,103.7521421443333
389 TAMPINES ST 32,1.354934220523742,103.9578642534506
389 YISHUN AVE 6,1.429569990965016,103.8480204711403
38A BENDEMEER RD,1.320057977752047,103.8669394392361
38B BENDEMEER RD,1.3205325827343,103.8667954940485
38C BENDEMEER RD,1.321120277803823,103.8667868713682
38D BENDEMEER RD,1.321636470153679,103.8667673282569
39 BEDOK STH RD,1.321397663060945,103.9397303606097
39 CAMBRIDGE RD,1.316338072576098,103.8484684839928
39 CIRCUIT RD,1.327429949581686,103.8856815640158
39 JLN BAHAGIA,1.327194692848756,103.8561185214318
39 JLN RUMAH TINGGI,1.288633342893119,103.8100159010105
39 JLN TIGA,1.321435163785454,103.9243648780584
39 TEBAN GDNS RD,1.321368811270611,103.7428451147258
39 TELOK BLANGAH RISE,1.271747245260401,103.822508329222
39 UPP BOON KENG RD,1.318723580529907,103.8742265220743
390 BT BATOK WEST AVE 5,1.365354027119643,103.7524332065903
390 TAMPINES AVE 7,1.356182044946091,103.9576163152845
390 YISHUN AVE 6,1.429212792766927,103.8484038635474
391 BT BATOK WEST AVE 5,1.365853749325777,103.7527285432066
391 TAMPINES AVE 7,1.355631540802845,103.9579532717475
391 YISHUN AVE 6,1.429467692373615,103.849171432797
392 BT BATOK WEST AVE 5,1.365866083731381,103.7533232807178
392 TAMPINES AVE 7,1.355192673469366,103.9574738093468
392 YISHUN AVE 6,1.428697825013722,103.8492006673677
393 BT BATOK WEST AVE 5,1.366493281204205,103.7531125691143
393 TAMPINES AVE 7,1.355192486772473,103.9569687782442
393 YISHUN AVE 6,1.428515350233915,103.848503721066
394 BT BATOK WEST AVE 5,1.366423111999618,103.7526886252618
394 TAMPINES AVE 7,1.355192449167026,103.956061489556
394 YISHUN AVE 6,1.428872859409364,103.8481626141703
395 BT BATOK WEST AVE 5,1.366316898669488,103.7522876291972
395 TAMPINES AVE 7,1.355863792340938,103.9560491339907
395 YISHUN RING RD,1.428849419031433,103.847221024874
396 TAMPINES AVE 7,1.355670337568047,103.9564347796261
396 YISHUN AVE 6,1.428359461894237,103.8470373232238
397 YISHUN AVE 6,1.42788611422625,103.8475410261687
398 YISHUN RING RD,1.427675631383913,103.8465234994067
399 YISHUN AVE 6,1.427526354797963,103.8470842333867
39A BENDEMEER RD,1.320179385207199,103.8663658091327
3A GEYLANG SERAI,1.317501308194056,103.8989115319366
3A HOLLAND CL,1.308722235761153,103.7967507803222
3A UPP BOON KENG RD,1.313828128617895,103.8723807704563
3B UPP BOON KENG RD,1.314298733535283,103.8728282366077
3C UPP BOON KENG RD,1.313793187614441,103.8730938705596
3D UPP BOON KENG RD,1.313297838633285,103.8728376482845
4 BEDOK STH AVE 1,1.322489622965892,103.9334052825851
4 BOON KENG RD,1.315698963703152,103.8597851700213
4 CHANGI VILLAGE RD,1.389096356153668,103.98746284567
4 DELTA AVE,1.291828624243588,103.8265458130248
4 EVERTON PK,1.276883073637672,103.8400856279028
4 GHIM MOH RD,1.31319369617182,103.7881922370431
4 HAIG RD,1.312101243708149,103.897187082666
4 HOLLAND CL,1.307968263605528,103.7956464623117
4 JLN BATU,1.301863425360849,103.8840454675476
4 JLN BT HO SWEE,1.287422399260509,103.831238878232
4 JOO CHIAT RD,1.315407590858639,103.8989403531458
4 LOR 7 TOA PAYOH,1.339044797832278,103.85554106336
4 LOR LEW LIAN,1.35026200356709,103.8764850506465
4 MARINE TER,1.305096421002601,103.9177337475522
